GID_0,NAME_0,GID_1,NAME_1,GID_2,NAME_2,GID_3,NAME_3
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.2_1,Gakenke,RWA.1.2.8_1,Karambo
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.2_1,Gakenke,RWA.1.2.9_1,Kivuruga
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.2_1,Gakenke,RWA.1.2.10_1,Mataba
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.2_1,Gakenke,RWA.1.2.11_1,Minazi
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.2_1,Gakenke,RWA.1.2.12_1,Mugunga
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.2_1,Gakenke,RWA.1.2.13_1,Muhondo
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.2_1,Gakenke,RWA.1.2.14_1,Muyongwe
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.2_1,Gakenke,RWA.1.2.15_1,Muzo
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.2_1,Gakenke,RWA.1.2.16_1,Nemba
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.2_1,Gakenke,RWA.1.2.17_1,Ruli
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.2_1,Gakenke,RWA.1.2.18_1,Rusasa
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.2_1,Gakenke,RWA.1.2.19_1,Rushashi
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.1_1,Bukure
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.2_1,Bwisige
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.3_1,Byumba
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.4_1,Cyumba
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.5_1,Giti
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.6_1,Kageyo
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.7_1,Kaniga
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.8_1,Manyagiro
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.9_1,Miyove
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.10_1,Mukarange
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.11_1,Muko
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.12_1,Mutete
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.13_1,Nyamiyaga
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.14_1,Nyankenke
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.15_1,Rubaya
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.16_1,Rukomo
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.17_1,Rushaki
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.18_1,Rutare
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.19_1,Ruvune
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.20_1,Rwamiko
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.3_1,Gicumbi,RWA.1.3.21_1,Shangasha
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.1_1,Busogo
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.2_1,Cyuve
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.3_1,Gacaca
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.4_1,Gashaki
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.5_1,Gataraga
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.6_1,Kimonyi
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.7_1,Kinigi
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.8_1,Muhoza
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.9_1,Muko
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.10_1,Musanze
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.11_1,Nkotsi
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.12_1,Nyange
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.13_1,Remera
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.14_1,Rwaza
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.4_1,Musanze,RWA.1.4.15_1,Shingiro
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.1_1,Base
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.2_1,Burega
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.3_1,Bushoki
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.4_1,Buyoga
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.5_1,Cyinzuzi
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.6_1,Cyungo
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.7_1,Kinihira
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.8_1,Kisaro
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.9_1,Masoro
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.10_1,Mbogo
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.11_1,Murambi
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.12_1,Ngoma
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.13_1,Ntarabana
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.14_1,Rukozo
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.15_1,Rusiga
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.16_1,Shyorongi
RWA,Rwanda,RWA.1_1,Amajyaruguru,RWA.1.5_1,Rulindo,RWA.1.5.17_1,Tumba
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.1_1,Gisagara,RWA.2.1.1_1,Gikonko
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.1_1,Gisagara,RWA.2.1.2_1,Gishubi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.1_1,Gisagara,RWA.2.1.3_1,Kansi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.1_1,Gisagara,RWA.2.1.4_1,Kibirizi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.1_1,Gisagara,RWA.2.1.5_1,Kigembe
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.1_1,Gisagara,RWA.2.1.6_1,Mamba
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.1_1,Gisagara,RWA.2.1.7_1,Muganza
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.1_1,Gisagara,RWA.2.1.8_1,Mugombwa
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.1_1,Gisagara,RWA.2.1.9_1,Mukindo
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.1_1,Gisagara,RWA.2.1.10_1,Musha
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.1_1,Gisagara,RWA.2.1.11_1,Ndora
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.1_1,Gisagara,RWA.2.1.12_1,Nyanza
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.1_1,Gisagara,RWA.2.1.13_1,Save
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.1_1,Gishamvu
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.2_1,Huye
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.3_1,Karama
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.4_1,Kigoma
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.5_1,Kinazi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.6_1,Maraba
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.7_1,Mbazi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.8_1,Mukura
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.9_1,Ngoma
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.10_1,Rudashya
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.11_1,Ruhashya
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.12_1,Rusatira
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.13_1,Rwaniro
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.14_1,Simbi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.2_1,Huye,RWA.2.2.15_1,Tumba
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.3_1,Kamonyi,RWA.2.3.1_1,Gacurabwenge
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.3_1,Kamonyi,RWA.2.3.2_1,Karama
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.3_1,Kamonyi,RWA.2.3.3_1,Kayenzi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.3_1,Kamonyi,RWA.2.3.4_1,Kayumbu
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.3_1,Kamonyi,RWA.2.3.5_1,Mugina
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.3_1,Kamonyi,RWA.2.3.6_1,Musambira
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.3_1,Kamonyi,RWA.2.3.7_1,Ngamba
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.3_1,Kamonyi,RWA.2.3.8_1,Nyamiyaga
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.3_1,Kamonyi,RWA.2.3.9_1,Nyarubaka
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.3_1,Kamonyi,RWA.2.3.10_1,Rugarika
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.3_1,Kamonyi,RWA.2.3.11_1,Rukoma
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.3_1,Kamonyi,RWA.2.3.12_1,Runda
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.4_1,Muhanga,RWA.2.4.1_1,Cyeza
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.4_1,Muhanga,RWA.2.4.2_1,Kabacuzi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.4_1,Muhanga,RWA.2.4.3_1,Kibangu
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.4_1,Muhanga,RWA.2.4.4_1,Kiyumba
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.4_1,Muhanga,RWA.2.4.5_1,Muhanga
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.4_1,Muhanga,RWA.2.4.6_1,Mushishiro
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.4_1,Muhanga,RWA.2.4.7_1,Nyabinoni
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.4_1,Muhanga,RWA.2.4.8_1,Nyamabuye
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.4_1,Muhanga,RWA.2.4.9_1,Nyarusange
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.4_1,Muhanga,RWA.2.4.10_1,Rongi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.4_1,Muhanga,RWA.2.4.11_1,Rugendabari
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.4_1,Muhanga,RWA.2.4.12_1,Shyogwe
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.1_1,Buruhukiro
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.2_1,Cyanika
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.3_1,Gasaka
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.4_1,Gatare
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.5_1,Kaduha
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.6_1,Kamegeri
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.7_1,Kibirizi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.8_1,Kibumbwe
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.9_1,Kitabi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.10_1,Mbazi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.11_1,Mugano
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.12_1,Musange
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.13_1,Musebeya
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.14_1,Mushubi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.15_1,Nkomane
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.16_1,Tare
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.5_1,Nyamagabe,RWA.2.5.17_1,Uwinkingi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.6_1,Nyanza,RWA.2.6.1_1,Busasamana
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.6_1,Nyanza,RWA.2.6.2_1,Busoro
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.6_1,Nyanza,RWA.2.6.3_1,Cyabakamyi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.6_1,Nyanza,RWA.2.6.4_1,Kibilizi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.6_1,Nyanza,RWA.2.6.5_1,Kigoma
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.6_1,Nyanza,RWA.2.6.6_1,Mukingo
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.6_1,Nyanza,RWA.2.6.7_1,Muyira
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.6_1,Nyanza,RWA.2.6.8_1,Ntyazo
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.6_1,Nyanza,RWA.2.6.9_1,Nyagisozi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.6_1,Nyanza,RWA.2.6.10_1,Rwabicuma
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.7_1,Nyaruguru,RWA.2.7.1_1,Busanze
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.7_1,Nyaruguru,RWA.2.7.2_1,Cyahinda
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.7_1,Nyaruguru,RWA.2.7.3_1,Kibeho
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.7_1,Nyaruguru,RWA.2.7.4_1,Kivu
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.7_1,Nyaruguru,RWA.2.7.5_1,Mata
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.7_1,Nyaruguru,RWA.2.7.6_1,Muganza
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.7_1,Nyaruguru,RWA.2.7.7_1,Munini
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.7_1,Nyaruguru,RWA.2.7.8_1,Ngera
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.7_1,Nyaruguru,RWA.2.7.9_1,Ngoma
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.7_1,Nyaruguru,RWA.2.7.10_1,Nyabimata
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.7_1,Nyaruguru,RWA.2.7.11_1,Nyagisozi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.7_1,Nyaruguru,RWA.2.7.12_1,Ruheru
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.7_1,Nyaruguru,RWA.2.7.13_1,Ruramba
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.7_1,Nyaruguru,RWA.2.7.14_1,Rusenge
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.8_1,Ruhango,RWA.2.8.1_1,Bweramana
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.8_1,Ruhango,RWA.2.8.2_1,Byimana
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.8_1,Ruhango,RWA.2.8.3_1,Kabagali
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.8_1,Ruhango,RWA.2.8.4_1,Kinazi
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.8_1,Ruhango,RWA.2.8.5_1,Kinihira
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.8_1,Ruhango,RWA.2.8.6_1,Mbuye
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.8_1,Ruhango,RWA.2.8.7_1,Mwendo
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.8_1,Ruhango,RWA.2.8.8_1,Ntongwe
RWA,Rwanda,RWA.2_1,Amajyepfo,RWA.2.8_1,Ruhango,RWA.2.8.9_1,Ruhango
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.1_1,Gashora
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.2_1,Juru
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.3_1,Kamabuye
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.4_1,Mareba
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.5_1,Mayange
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.6_1,Musenyi
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.7_1,Mwogo
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.8_1,Ngeruka
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.9_1,Ntarama
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.10_1,Nyamata
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.11_1,Nyarugenge
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.12_1,Rilima
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.13_1,Ruhuha
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.14_1,Rweru
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.1_1,Bugesera,RWA.3.1.15_1,Shyara
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.2_1,Gatsibo,RWA.3.2.1_1,Gasange
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.2_1,Gatsibo,RWA.3.2.2_1,Gatsibo
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.2_1,Gatsibo,RWA.3.2.3_1,Gitoki
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.2_1,Gatsibo,RWA.3.2.4_1,Kabarore
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.2_1,Gatsibo,RWA.3.2.5_1,Kageyo
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.2_1,Gatsibo,RWA.3.2.6_1,Kiramuruzi
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.2_1,Gatsibo,RWA.3.2.7_1,Kiziguro
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.2_1,Gatsibo,RWA.3.2.8_1,Muhura
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.2_1,Gatsibo,RWA.3.2.9_1,Murambi
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.2_1,Gatsibo,RWA.3.2.10_1,Ngarama
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.2_1,Gatsibo,RWA.3.2.11_1,Nyagihanga
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.2_1,Gatsibo,RWA.3.2.12_1,Remera
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.2_1,Gatsibo,RWA.3.2.13_1,Rugarama
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.2_1,Gatsibo,RWA.3.2.14_1,Rwimbogo
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.3_1,Kayonza,RWA.3.3.1_1,Gahini
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.3_1,Kayonza,RWA.3.3.2_1,Kabare
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.3_1,Kayonza,RWA.3.3.3_1,Kabarondo
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.3_1,Kayonza,RWA.3.3.4_1,Mukarange
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.3_1,Kayonza,RWA.3.3.5_1,Murama
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.3_1,Kayonza,RWA.3.3.6_1,Murundi
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.3_1,Kayonza,RWA.3.3.7_1,Mwiri
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.3_1,Kayonza,RWA.3.3.8_1,Ndego
