GID_0,NAME_0,GID_1,NAME_1,GID_2,NAME_2,GID_3,NAME_3
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.3_1,Kayonza,RWA.3.3.9_1,Nyamirama
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.3_1,Kayonza,RWA.3.3.10_1,Rukara
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.3_1,Kayonza,RWA.3.3.11_1,Ruramira
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.3_1,Kayonza,RWA.3.3.12_1,Rwinkwavu
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.4_1,Kirehe,RWA.3.4.1_1,Gahara
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.4_1,Kirehe,RWA.3.4.2_1,Gatore
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.4_1,Kirehe,RWA.3.4.3_1,Kigarama
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.4_1,Kirehe,RWA.3.4.4_1,Kigina
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.4_1,Kirehe,RWA.3.4.5_1,Kirehe
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.4_1,Kirehe,RWA.3.4.6_1,Mahama
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.4_1,Kirehe,RWA.3.4.7_1,Mpanga
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.4_1,Kirehe,RWA.3.4.8_1,Musaza
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.4_1,Kirehe,RWA.3.4.9_1,Mushikiri
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.4_1,Kirehe,RWA.3.4.10_1,Nasho
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.4_1,Kirehe,RWA.3.4.11_1,Nyamugari
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.4_1,Kirehe,RWA.3.4.12_1,Nyarubuye
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.5_1,Ngoma,RWA.3.5.1_1,Gashanda
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.5_1,Ngoma,RWA.3.5.2_1,Jarama
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.5_1,Ngoma,RWA.3.5.3_1,Karembo
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.5_1,Ngoma,RWA.3.5.4_1,Kazo
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.5_1,Ngoma,RWA.3.5.5_1,Kibungo
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.5_1,Ngoma,RWA.3.5.6_1,Mugesera
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.5_1,Ngoma,RWA.3.5.7_1,Murama
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.5_1,Ngoma,RWA.3.5.8_1,Mutenderi
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.5_1,Ngoma,RWA.3.5.9_1,Remera
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.5_1,Ngoma,RWA.3.5.10_1,Rukira
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.5_1,Ngoma,RWA.3.5.11_1,Rukumberi
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.5_1,Ngoma,RWA.3.5.12_1,Rurenge
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.5_1,Ngoma,RWA.3.5.13_1,Sake
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.5_1,Ngoma,RWA.3.5.14_1,Zaza
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.6_1,Nyagatare,RWA.3.6.1_1,Gatunda
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.6_1,Nyagatare,RWA.3.6.2_1,Karama
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.6_1,Nyagatare,RWA.3.6.3_1,Karangazi
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.6_1,Nyagatare,RWA.3.6.4_1,Katabagemu
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.6_1,Nyagatare,RWA.3.6.5_1,Kiyombe
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.6_1,Nyagatare,RWA.3.6.6_1,Matimba
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.6_1,Nyagatare,RWA.3.6.7_1,Mimuri
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.6_1,Nyagatare,RWA.3.6.8_1,Mukama
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.6_1,Nyagatare,RWA.3.6.9_1,Musheri
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.6_1,Nyagatare,RWA.3.6.10_1,Nyagatare
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.6_1,Nyagatare,RWA.3.6.11_1,Rukomo
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.6_1,Nyagatare,RWA.3.6.12_1,Rwempasha
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.6_1,Nyagatare,RWA.3.6.13_1,Rwimiyaga
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.6_1,Nyagatare,RWA.3.6.14_1,Tabagwe
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.7_1,Rwamagana,RWA.3.7.1_1,Fumbwe
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.7_1,Rwamagana,RWA.3.7.2_1,Gahengeri
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.7_1,Rwamagana,RWA.3.7.3_1,Gishali
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.7_1,Rwamagana,RWA.3.7.4_1,Karenge
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.7_1,Rwamagana,RWA.3.7.5_1,Kigabiro
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.7_1,Rwamagana,RWA.3.7.6_1,Muhazi
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.7_1,Rwamagana,RWA.3.7.7_1,Munyaga
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.7_1,Rwamagana,RWA.3.7.8_1,Munyiginya
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.7_1,Rwamagana,RWA.3.7.9_1,Musha
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.7_1,Rwamagana,RWA.3.7.10_1,Muyumbu
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.7_1,Rwamagana,RWA.3.7.11_1,Mwulire
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.7_1,Rwamagana,RWA.3.7.12_1,Nyakaliro
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.7_1,Rwamagana,RWA.3.7.13_1,Nzige
RWA,Rwanda,RWA.3_1,Iburasirazuba,RWA.3.7_1,Rwamagana,RWA.3.7.14_1,Rubona
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.1_1,Karongi,RWA.4.1.1_1,Bwishyura
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.1_1,Karongi,RWA.4.1.2_1,Gashari
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.1_1,Karongi,RWA.4.1.3_1,Gishyita
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.1_1,Karongi,RWA.4.1.4_1,Gitesi
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.1_1,Karongi,RWA.4.1.5_1,Lac Kivu
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.1_1,Karongi,RWA.4.1.6_1,Mubuga
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.1_1,Karongi,RWA.4.1.7_1,Murambi
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.1_1,Karongi,RWA.4.1.8_1,Murundi
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.1_1,Karongi,RWA.4.1.9_1,Mutuntu
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.1_1,Karongi,RWA.4.1.10_1,Rubengera
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.1_1,Karongi,RWA.4.1.11_1,Rugabano
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.1_1,Karongi,RWA.4.1.12_1,Ruganda
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.1_1,Karongi,RWA.4.1.13_1,Rwankuba
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.1_1,Karongi,RWA.4.1.14_1,Twumba
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.2_1,Ngororero,RWA.4.2.1_1,Bwira
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.2_1,Ngororero,RWA.4.2.2_1,Gatumba
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.2_1,Ngororero,RWA.4.2.3_1,Hindiro
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.2_1,Ngororero,RWA.4.2.4_1,Kabaya
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.2_1,Ngororero,RWA.4.2.5_1,Kageyo
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.2_1,Ngororero,RWA.4.2.6_1,Kavumu
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.2_1,Ngororero,RWA.4.2.7_1,Matyazo
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.2_1,Ngororero,RWA.4.2.8_1,Muhanda
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.2_1,Ngororero,RWA.4.2.9_1,Muhororo
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.2_1,Ngororero,RWA.4.2.10_1,Ndaro
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.2_1,Ngororero,RWA.4.2.11_1,Ngororero
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.2_1,Ngororero,RWA.4.2.12_1,Nyange
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.2_1,Ngororero,RWA.4.2.13_1,Sovu
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.3_1,Nyabihu,RWA.4.3.1_1,Bigogwe
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.3_1,Nyabihu,RWA.4.3.2_1,Jenda
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.3_1,Nyabihu,RWA.4.3.3_1,Jomba
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.3_1,Nyabihu,RWA.4.3.4_1,Kabatwa
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.3_1,Nyabihu,RWA.4.3.5_1,Karago
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.3_1,Nyabihu,RWA.4.3.6_1,Kintobo
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.3_1,Nyabihu,RWA.4.3.7_1,Mukamira
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.3_1,Nyabihu,RWA.4.3.8_1,Muringa
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.3_1,Nyabihu,RWA.4.3.9_1,Rambura
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.3_1,Nyabihu,RWA.4.3.10_1,Rugera
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.3_1,Nyabihu,RWA.4.3.11_1,Rurembo
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.3_1,Nyabihu,RWA.4.3.12_1,Shyira
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.1_1,Bushekeri
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.2_1,Bushenge
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.3_1,Cyato
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.4_1,Gihombo
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.5_1,Kagano
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.6_1,Kanjongo
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.7_1,Karambi
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.8_1,Karengera
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.9_1,Kirimbi
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.10_1,Lac Kivu
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.11_1,Macuba
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.12_1,Mahembe
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.13_1,Nyabitekeri
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.14_1,Rangiro
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.15_1,Ruharambuga
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.4_1,Nyamasheke,RWA.4.4.16_1,Shangi
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.5_1,Rubavu,RWA.4.5.1_1,Bugeshi
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.5_1,Rubavu,RWA.4.5.2_1,Busasamana
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.5_1,Rubavu,RWA.4.5.3_1,Cyanzarwe
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.5_1,Rubavu,RWA.4.5.4_1,Gisenyi
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.5_1,Rubavu,RWA.4.5.5_1,Kanama
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.5_1,Rubavu,RWA.4.5.6_1,Kanzenze
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.5_1,Rubavu,RWA.4.5.7_1,Lac Kivu
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.5_1,Rubavu,RWA.4.5.8_1,Mudende
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.5_1,Rubavu,RWA.4.5.9_1,Nyakiriba
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.5_1,Rubavu,RWA.4.5.10_1,Nyamyumba
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.5_1,Rubavu,RWA.4.5.11_1,Nyundo
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.5_1,Rubavu,RWA.4.5.12_1,Rubavu
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.5_1,Rubavu,RWA.4.5.13_1,Rugerero
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.1_1,Bugarama
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.2_1,Butare
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.3_1,Bweyeye
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.4_1,Gashonga
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.5_1,Giheke
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.6_1,Gihundwe
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.7_1,Gikundamvura
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.8_1,Gitambi
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.9_1,Kamembe
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.10_1,Lac Kivu
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.11_1,Muganza
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.12_1,Mururu
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.13_1,Nkanka
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.14_1,Nkombo
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.15_1,Nkungu
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.16_1,Nyakabuye
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.17_1,Nyakarenzo
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.18_1,Nzahaha
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.6_1,Rusizi,RWA.4.6.19_1,Rwimbogo
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.7_1,Rutsiro,RWA.4.7.1_1,Boneza
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.7_1,Rutsiro,RWA.4.7.2_1,Gihango
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.7_1,Rutsiro,RWA.4.7.3_1,Kigeyo
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.7_1,Rutsiro,RWA.4.7.4_1,Kivumu
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.7_1,Rutsiro,RWA.4.7.5_1,Lac Kivu
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.7_1,Rutsiro,RWA.4.7.6_1,Manihira
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.7_1,Rutsiro,RWA.4.7.7_1,Mukura
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.7_1,Rutsiro,RWA.4.7.8_1,Murunda
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.7_1,Rutsiro,RWA.4.7.9_1,Musasa
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.7_1,Rutsiro,RWA.4.7.10_1,Mushonyi
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.7_1,Rutsiro,RWA.4.7.11_1,Mushubati
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.7_1,Rutsiro,RWA.4.7.12_1,Nyabirasi
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.7_1,Rutsiro,RWA.4.7.13_1,Ruhango
RWA,Rwanda,RWA.4_1,Iburengerazuba,RWA.4.7_1,Rutsiro,RWA.4.7.14_1,Rusebeya
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.1_1,Bumbogo
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.2_1,Gatsata
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.3_1,Gikomero
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.4_1,Gisozi
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.5_1,Jabana
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.6_1,Jali
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.7_1,Kacyiru
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.8_1,Kimihurura
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.9_1,Kimironko
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.10_1,Kinyinya
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.11_1,Ndera
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.12_1,Nduba
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.13_1,Remera
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.14_1,Rusororo
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.15_1,Rutunga
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.1_1,Gahanga
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.2_1,Gatenga
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.3_1,Gikondo
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.4_1,Kagarama
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.5_1,Kanombe
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.6_1,Kicukiro
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.7_1,Kigarama
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.8_1,Masaka
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.9_1,Niboye
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.10_1,Nyarugunga
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.1_1,Gitega
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.2_1,Kanyinya
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.3_1,Kigali
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.4_1,Kimisagara
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.5_1,Mageregere
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.6_1,Muhima
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.7_1,Nyakabanda
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.8_1,Nyamirambo
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.9_1,Nyarugenge
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.10_1,Rwezamenyo
